PARSEKYABLE_DES_SOURCE,ID_EXCH_SYMBOL,PRIMARY_EXCHANGE_NAME,CRNCY,ID_BB_GLOBAL,ID_SEDOL1,ID_ISIN,ID_CUSIP,PX_CLOSE,VOLUME_AVG_20D,CURRENT_MARKET_CAP_SHARE_CLASS,BICS_LEVEL_1_SECTOR_CODE,BICS_LEVEL_2_INDUSTRY_GROUP_CODE,BICS_LEVEL_3_INDUSTRY_CODE,BICS_LEVEL_4_SUB_INDUSTRY_CODE,SECURITY_TYP,,,
000551 CS Equity,000551,Shenzhen,CNY,BBG000BZB426,6865872,CNE000000FP3,,6.150000,2186728.000000,2460.494491,14,1412,141210,,Common Stock,,,
000552 CS Equity,000552,Shenzhen,CNY,BBG000BZDSB1,6359751,CNE000000D40,,3.300000,7523763.000000,7547.004465,13,1310,131016,13101610,Common Stock,,,
000553 CS Equity,000553,Shenzhen,CNY,BBG000BZBZL6,6434250,CNE0000004V0,,15.620000,5765075.000000,35605.856244,17,1710,171010,17101011,Common Stock,,,
000554 CS Equity,000554,Shenzhen,CNY,BBG000BZG6L5,6780328,CNE000000669,,5.990000,4563581.000000,2879.951987,13,1310,131014,13101411,Common Stock,,,
000555 CS Equity,000555,Shenzhen,CNY,BBG000BZFJV7,6397858,CNE000000FM0,,13.380000,29839350.000000,12890.710433,18,1810,181010,,Common Stock,,,
000557 CS Equity,000557,Shenzhen,CNY,BBG000P67YT5,6392897,CNE000000FQ1,,3.380000,4609441.000000,4929.306604,16,1617,161713,,Common Stock,,,
000558 CS Equity,000558,Shenzhen,CNY,BBG000BZCYQ3,6330314,CNE0000003V2,,3.560000,13856850.000000,4589.637258,14,1415,141510,,Common Stock,,,
000559 CS Equity,000559,Shenzhen,CNY,BBG000BZGCV1,6932323,CNE000000FB3,,6.860000,7719509.000000,18886.673854,11,1111,111111,11111118,Common Stock,,,
000560 CS Equity,000560,Shenzhen,CNY,BBG000BZCKQ3,6503031,CNE000000636,,5.850000,6182342.000000,13779.679978,11,1120,112013,,Common Stock,,,
000561 CS Equity,000561,Shenzhen,CNY,BBG000BZ9802,6187297,CNE0000005K0,,6.220000,2846270.000000,3757.153251,18,1810,181010,18101013,Common Stock,,,
000563 CS Equity,000563,Shenzhen,CNY,BBG000BZF0T1,6780287,CNE0000004F3,,3.150000,16391240.000000,12486.640465,14,1413,141311,,Common Stock,,,
000564 CS Equity,000564,Shenzhen,CNY,BBG000BZGK98,6981080,CNE0000003W0,,4.620000,9949662.000000,27756.166427,11,1120,112013,,Common Stock,,,
000565 CS Equity,000565,Shenzhen,CNY,BBG000BZ9GS4,6172215,CNE000000305,,5.240000,6440188.000000,2272.023233,17,1710,171012,17101221,Common Stock,,,
000566 CS Equity,000566,Shenzhen,CNY,BBG000P69W35,6425113,CNE0000004W8,,8.730000,13714620.000000,11663.098975,15,1510,151013,,Common Stock,,,
000567 CS Equity,000567,Shenzhen,CNY,BBG000P69L20,6409719,CNE0000005V7,,14.830000,8156612.000000,6557.303643,14,1415,141510,,Common Stock,,,
000568 CS Equity,000568,Shenzhen,CNY,BBG000BZCR88,6517485,CNE000000GF2,,57.030000,9923862.000000,83534.833706,12,1210,121012,12101210,Common Stock,,,
000570 CS Equity,000570,Shenzhen,CNY,BBG000P64D32,6187316,CNE000000GT3,,4.300000,1403778.000000,1768.909602,16,1612,161212,16121210,Common Stock,,,
000571 CS Equity,000571,Shenzhen,CNY,BBG000P69TS5,6433581,CNE000000586,,4.150000,7645213.000000,3378.365600,12,1210,121010,12101011,Common Stock,,,
000572 CS Equity,000572,Shenzhen,CNY,BBG000P69K40,6425276,CNE0000006L6,,3.190000,11100430.000000,5246.390199,11,1111,111110,11111010,Common Stock,,,
000573 CS Equity,000573,Shenzhen,CNY,BBG000P669T1,6388391,CNE0000003D0,,3.350000,4274517.000000,2171.488773,14,1415,141510,,Common Stock,,,
000576 CS Equity,000576,Shenzhen,CNY,BBG000P6CCQ0,6476111,CNE0000005H6,,6.860000,27937910.000000,3038.028683,17,1713,171311,,Common Stock,,,
000581 CS Equity,000581,Shenzhen,CNY,BBG000P6M5M8,6129255,CNE0000002G5,,21.570000,6742265.000000,18044.827842,16,1614,161410,16141012,Common Stock,,,
000582 CS Equity,000582,Shenzhen,CNY,BBG000P647G1,6072779,CNE0000001M5,,8.000000,2392163.000000,11092.519736,16,1617,161716,16171611,Common Stock,,,
000584 CS Equity,000584,Shenzhen,CNY,BBG000BTSP61,6189691,CNE0000001Q6,,9.670000,6831248.000000,5930.846358,16,1612,161213,,Common Stock,,,
000585 CS Equity,000585,Shenzhen,CNY,BBG000P6F7H8,6648385,CNE000000677,,1.940000,4451689.000000,1193.914800,16,1611,161111,16111111,Common Stock,,,
000586 CS Equity,000586,Shenzhen,CNY,BBG000P6KC72,6819006,CNE0000000H7,,10.620000,569516.400000,2054.332800,18,1810,181010,,Common Stock,,,
000587 CS Equity,000587,Shenzhen,CNY,BBG000P69BQ6,6419837,CNE0000001K9,,3.430000,66987480.000000,7284.460202,11,1119,111914,11191414,Common Stock,,,
000589 CS Equity,000589,Shenzhen,CNY,BBG000P68232,6387804,CNE000000JH2,,3.460000,2548328.000000,2683.106492,11,1111,111111,11111124,Common Stock,,,
000590 CS Equity,000590,Shenzhen,CNY,BBG000P6KNC2,6434261,CNE000000701,,10.080000,2358950.000000,2413.870371,15,1510,151012,,Common Stock,,,
000591 CS Equity,000591,Shenzhen,CNY,BBG000P664B1,6192893,CNE0000000K1,,3.870000,23508690.000000,11637.469384,19,1910,191011,19101112,Common Stock,,,
000592 CS Equity,000592,Shenzhen,CNY,BBG000P67RC8,6356042,CNE0000009F2,,2.950000,14682590.000000,5698.753631,17,1713,171310,17131010,Common Stock,,,
000593 CS Equity,000593,Shenzhen,CNY,BBG000P64GX2,6189367,CNE000000032,,6.970000,11189280.000000,2499.658133,11,1120,112013,,Common Stock,,,
000595 CS Equity,000595,Shenzhen,CNY,BBG000P6M9D0,6647832,CNE000000K09,,3.860000,7597452.000000,2950.117905,16,1613,161310,16131010,Common Stock,,,
000596 CS Equity,000596,Shenzhen,CNY,BBG000P643J7,6048015,CNE000000MD5,,94.770000,3617734.000000,36353.772000,12,1210,121012,12101210,Common Stock,,,
000597 CS Equity,000597,Shenzhen,CNY,BBG000P6F699,6620435,CNE0000009G0,,13.000000,6863686.000000,7404.619079,15,1510,151012,,Common Stock,,,
000598 CS Equity,000598,Shenzhen,CNY,BBG000HP6366,6103970,CNE000000HN4,,4.280000,9110959.000000,12781.015617,19,1910,191012,19101212,Common Stock,,,
000599 CS Equity,000599,Shenzhen,CNY,BBG000GBW7M2,6714996,CNE000000K17,,4.800000,2579217.000000,4011.012715,11,1111,111111,11111124,Common Stock,,,
000600 CS Equity,000600,Shenzhen,CNY,BBG000P6HR73,6770233,CNE000000FT5,,5.780000,6480185.000000,10355.600453,19,1910,191011,,Common Stock,,,
000601 CS Equity,000601,Shenzhen,CNY,BBG000P67WK8,6390374,CNE0000009H8,,4.860000,6023435.000000,5251.481111,19,1910,191011,19101112,Common Stock,,,
000603 CS Equity,000603,Shenzhen,CNY,BBG000P6M101,6388465,CNE000000H04,,10.830000,0.000000,7472.368017,17,1715,171512,,Common Stock,,,
000605 CS Equity,000605,Shenzhen,CNY,BBG000P65Z32,6993513,CNE000000LX5,,10.480000,2755022.000000,3695.862128,15,1510,151013,,Common Stock,,,
000606 CS Equity,000606,Shenzhen,CNY,BBG000P6FDX7,6714059,CNE000000M98,,6.850000,4014929.000000,5245.725568,18,1814,181410,,Common Stock,,,
000607 CS Equity,000607,Shenzhen,CNY,BBG000P66207,6193658,CNE000000D65,,4.260000,1463278.000000,4335.395227,10,1010,101010,10101010,Common Stock,,,
000608 CS Equity,000608,Shenzhen,CNY,BBG000P6KHR9,6391269,CNE000000982,,5.280000,1738631.000000,3959.542272,14,1415,141510,14151014,Common Stock,,,
000609 CS Equity,000609,Shenzhen,CNY,BBG000P61X68,6091194,CNE0000007Z4,,6.330000,2806245.000000,1894.414054,14,1410,141010,,Common Stock,,,
000610 CS Equity,000610,Shenzhen,CNY,BBG000P6MCS7,6982221,CNE000000D73,,6.770000,5139451.000000,1602.783290,11,1116,111612,11161210,Common Stock,,,
000611 CS Equity,000611,Shenzhen,CNY,BBG000P6CB91,6461775,CNE000000768,,6.730000,0.000000,2165.862208,11,1110,111011,11101111,Common Stock,,,
000612 CS Equity,000612,Shenzhen,CNY,BBG000P6CNN9,6504324,CNE000000826,,4.990000,3557398.000000,5949.074976,17,1715,171510,17151010,Common Stock,,,
000613 CS Equity,000613,Shenzhen,CNY,BBG000P69HN6,6414274,CNE0000008G2,,8.760000,10805740.000000,2418.636000,11,1116,111612,11161210,Common Stock,,,
000615 CS Equity,000615,Shenzhen,CNY,BBG000P69PY6,6430098,CNE0000007D1,,6.650000,7761199.000000,5210.957403,14,1410,141010,,Common Stock,,,
000616 CS Equity,000616,Shenzhen,CNY,BBG000P667N1,6268211,CNE0000008H0,,3.080000,1164695.000000,4405.122029,14,1415,141510,,Common Stock,,,
000617 CS Equity,000617,Shenzhen,CNY,BBG000P6CHS7,6486109,CNE000000MS3,,11.200000,1046217.000000,101136.632632,14,1413,141310,,Common Stock,,,
000619 CS Equity,000619,Shenzhen,CNY,BBG000P6M6Y3,6730613,CNE000000MR5,,6.400000,1478659.000000,2304.000000,17,1711,171112,17111215,Common Stock,,,
000620 CS Equity,000620,Shenzhen,CNY,BBG000P6B158,6609371,CNE000000958,,5.490000,7159048.000000,10412.830406,14,1415,141510,,Common Stock,,,
000622 CS Equity,000622,Shenzhen,CNY,BBG000P6MGC5,6980139,CNE0000007G4,,3.430000,1614516.000000,1458.525180,11,1111,111111,11111121,Common Stock,,,
000623 CS Equity,000623,Shenzhen,CNY,BBG000P6CS21,6086297,CNE000000719,,17.660000,4046942.000000,20534.517529,15,1510,151012,,Common Stock,,,
000625 CS Equity,000625,Shenzhen,CNY,BBG000P65Q14,6193948,CNE000000R36,,8.160000,11970760.000000,31829.404931,11,1111,111110,,Common Stock,,,
000626 CS Equity,000626,Shenzhen,CNY,BBG000P6CXV8,6512833,CNE000000H12,,7.210000,3291527.000000,4316.155019,11,1119,111915,,Common Stock,,,
000627 CS Equity,000627,Shenzhen,CNY,BBG000P6C9B3,6438951,CNE000000F48,,6.870000,9259316.000000,33942.122364,14,1414,141410,,Common Stock,,,
000628 CS Equity,000628,Shenzhen,CNY,BBG000P64FC7,6188041,CNE0000005X3,,8.630000,2761030.000000,2688.072400,14,1415,141510,14151014,Common Stock,,,
000629 CS Equity,000629,Shenzhen,CNY,BBG000P6FBD3,6674669,CNE0000007H2,,,,,17,1714,171412,17141212,Common Stock,,,
000630 CS Equity,000630,Shenzhen,CNY,BBG000P64192,6040550,CNE000000529,,2.200000,36017630.000000,23158.373278,17,1715,171510,17151012,Common Stock,,,
000631 CS Equity,000631,Shenzhen,CNY,BBG000P6CXC9,6193551,CNE000000990,,3.470000,5899413.000000,8440.841513,14,1415,141510,,Common Stock,,,
000632 CS Equity,000632,Shenzhen,CNY,BBG000P67NV6,6358952,CNE000000685,,5.400000,3211938.000000,2513.805678,11,1120,112015,11201510,Common Stock,,,
000633 CS Equity,000633,Shenzhen,CNY,BBG000P6JY21,6817066,CNE000000081,,5.080000,10481400.000000,1956.340375,17,1715,171510,17151012,Common Stock,,,
000635 CS Equity,000635,Shenzhen,CNY,BBG000P6F4N8,6591780,CNE000000N71,,9.300000,2176927.000000,2818.714699,17,1710,171011,17101112,Common Stock,,,
000636 CS Equity,000636,Shenzhen,CNY,BBG000P67G50,6335052,CNE000000GH8,,20.850000,97131280.000000,18665.610364,16,1611,161114,,Common Stock,,,
000637 CS Equity,000637,Shenzhen,CNY,BBG000P6F083,6562560,CNE0000000M7,,4.210000,2427515.000000,2188.675249,17,1710,171011,17101112,Common Stock,,,
000638 CS Equity,000638,Shenzhen,CNY,BBG000D3L3P1,6187684,CNE0000008Y5,,6.200000,5431301.000000,1918.280000,17,1711,171111,17111111,Common Stock,,,
000639 CS Equity,000639,Shenzhen,CNY,BBG000D47P94,6991249,CNE000000008,,9.710000,6276534.000000,7486.604860,12,1210,121011,,Common Stock,,,
000650 CS Equity,000650,Shenzhen,CNY,BBG000P6CLY1,6452854,CNE000000NF8,,8.000000,47631160.000000,9906.720608,15,1510,151013,,Common Stock,,,
000651 CS Equity,000651,Shenzhen,CNY,BBG000P6ML25,6990257,CNE0000001D4,,44.960000,49320710.000000,270467.260275,11,1112,111211,11121112,Common Stock,,,
000652 CS Equity,000652,Shenzhen,CNY,BBG000P6KLP2,6856757,CNE0000005D5,,3.120000,6395744.000000,4603.790418,17,1710,171013,17101310,Common Stock,,,
000655 CS Equity,000655,Shenzhen,CNY,BBG000P6FM12,6783059,CNE000000131,,3.340000,3245155.000000,1988.436368,16,1613,161310,16131013,Common Stock,,,
000656 CS Equity,000656,Shenzhen,CNY,BBG000P65NM8,6188933,CNE000000073,,5.030000,12817720.000000,26858.770554,14,1415,141510,14151014,Common Stock,,,
000657 CS Equity,000657,Shenzhen,CNY,BBG000P65X37,6403283,CNE0000006M4,,7.220000,2782066.000000,6354.441339,17,1715,171510,17151018,Common Stock,,,
000659 CS Equity,000659,Shenzhen,CNY,BBG000P6MNF7,6992037,CNE0000000C8,,2.420000,14856540.000000,3111.400098,17,1712,171210,17121013,Common Stock,,,
000661 CS Equity,000661,Shenzhen,CNY,BBG000P65QY8,6195308,CNE0000007J8,,216.900000,3649901.000000,36897.350279,15,1510,151013,,Common Stock,,,
000662 CS Equity,000662,Shenzhen,CNY,BBG000P69DL7,6398646,CNE0000006N2,,6.170000,7515522.000000,6744.413019,12,1210,121014,12101411,Common Stock,,,
000663 CS Equity,000663,Shenzhen,CNY,BBG000P67L86,6363592,CNE000000CS4,,7.850000,3014739.000000,2676.761311,17,1711,171111,17111111,Common Stock,,,
000665 CS Equity,000665,Shenzhen,CNY,BBG000BNWMP5,6981251,CNE0000000W6,,8.620000,2974869.000000,5484.194402,10,1010,101013,10101311,Common Stock,,,
000666 CS Equity,000666,Shenzhen,CNY,BBG000P6CKV6,6476423,CNE000000JN0,,18.080000,0.000000,12730.670400,16,1612,161215,16121516,Common Stock,,,
000667 CS Equity,000667,Shenzhen,CNY,BBG000P6MH79,6109741,CNE0000001B8,,2.280000,11505260.000000,5835.870517,14,1415,141510,,Common Stock,,,
000668 CS Equity,000668,Shenzhen,CNY,BBG000P6KFP5,6981411,CNE0000000Q8,,10.620000,614085.700000,1559.460872,14,1415,141510,,Common Stock,,,
000669 CS Equity,000669,Shenzhen,CNY,BBG000P6CQC4,6487027,CNE000000693,,7.250000,0.000000,4932.963778,17,1710,171011,,Common Stock,,,
000670 CS Equity,000670,Shenzhen,CNY,BBG000P6C7M5,6445382,CNE0000000V8,,4.430000,35807790.000000,3617.659205,18,1810,181016,,Common Stock,,,
000671 CS Equity,000671,Shenzhen,CNY,BBG000P67JD5,6354574,CNE000000206,,6.120000,18913660.000000,24786.448688,14,1415,141510,,Common Stock,,,
000672 CS Equity,000672,Shenzhen,CNY,BBG000P645G5,6073738,CNE0000004Q0,,9.830000,19833010.000000,7997.883332,17,1711,171110,17111013,Common Stock,,,
000673 CS Equity,000673,Shenzhen,CNY,BBG000D3MRC1,6245797,CNE000000NT9,,18.340000,0.000000,14517.035106,10,1010,101012,10101210,Common Stock,,,
000676 CS Equity,000676,Shenzhen,CNY,BBG000P6B2S1,6420464,CNE000000NN2,,12.630000,6936950.000000,12196.927177,18,1812,181210,,Common Stock,,,
000677 CS Equity,000677,Shenzhen,CNY,BBG000P6KRM2,6955405,CNE0000000J3,,3.640000,7419016.000000,3144.879731,17,1710,171011,17101112,Common Stock,,,
000678 CS Equity,000678,Shenzhen,CNY,BBG000D450L7,6981273,CNE0000008Z2,,5.310000,11372050.000000,2440.538642,16,1613,161310,16131010,Common Stock,,,
000679 CS Equity,000679,Shenzhen,CNY,BBG000P665S0,6245849,CNE0000008C1,,4.650000,2111549.000000,1657.260000,11,1120,112013,,Common Stock,,,
000680 CS Equity,000680,Shenzhen,CNY,BBG000P6HSY1,6827162,CNE000000KZ2,,4.030000,11002820.000000,5000.374072,16,1612,161211,16121110,Common Stock,,,
000681 CS Equity,000681,Shenzhen,CNY,BBG000P66CP8,6332291,CNE000000BW8,,27.100000,5825269.000000,18985.648516,10,1010,101012,10101210,Common Stock,,,
000682 CS Equity,000682,Shenzhen,CNY,BBG000D45CT3,6991164,CNE0000006P7,,3.910000,1990724.000000,5242.242597,16,1612,161213,16121310,Common Stock,,,
000683 CS Equity,000683,Shenzhen,CNY,BBG000D3VD41,6452917,CNE000000P20,,3.110000,42110280.000000,12337.908005,17,1710,171011,,Common Stock,,,
000685 CS Equity,000685,Shenzhen,CNY,BBG000D47QD7,6344520,CNE0000006B7,,8.180000,2964319.000000,12066.410851,19,1910,191012,19101212,Common Stock,,,
000686 CS Equity,000686,Shenzhen,CNY,BBG000P6CTF5,6504476,CNE0000004H9,,6.420000,10995480.000000,15025.707714,14,1413,141310,,Common Stock,,,
000687 CS Equity,000687,Shenzhen,CNY,BBG000D3HC76,6087654,CNE000000P38,,9.200000,4557171.000000,7049.034130,16,1610,161011,,Common Stock,,,
000688 CS Equity,000688,Shenzhen,CNY,BBG000D3MMD1,6355566,CNE0000003F5,,11.550000,2638120.000000,13135.807077,17,1711,171112,17111217,Common Stock,,,
000690 CS Equity,000690,Shenzhen,CNY,BBG000D3QBV1,6384708,CNE000000P12,,7.620000,7962956.000000,16580.265508,19,1910,191011,19101112,Common Stock,,,
000691 CS Equity,000691,Shenzhen,CNY,BBG000D3SRC5,6405308,CNE000000628,,3.910000,5902966.000000,1263.985700,14,1415,141510,,Common Stock,,,
000692 CS Equity,000692,Shenzhen,CNY,BBG000D3ZTX0,6796217,CNE0000007K6,,3.170000,2243009.000000,1689.080534,19,1910,191012,19101213,Common Stock,,,
000693 CS Equity,000693,Shenzhen,CNY,BBG000D3MB81,6194606,CNE0000001R4,,3.310000,0.000000,1798.958265,18,1814,181410,18141010,Common Stock,,,
000695 CS Equity,000695,Shenzhen,CNY,BBG000D42JT1,6882019,CNE0000005C7,,8.970000,761829.800000,1992.663425,19,1910,191012,19101213,Common Stock,,,
000697 CS Equity,000697,Shenzhen,CNY,BBG000D451X2,6981262,CNE000000800,,16.530000,3592692.000000,9251.511210,17,1715,171510,17151014,Common Stock,,,
000698 CS Equity,000698,Shenzhen,CNY,BBG000D3ZM83,6769394,CNE0000002H3,,4.420000,4163471.000000,3622.253626,17,1710,171011,17101110,Common Stock,,,
000700 CS Equity,000700,Shenzhen,CNY,BBG000D3WNF6,6485441,CNE0000000N5,,3.740000,3812251.000000,3093.648394,11,1111,111111,,Common Stock,,,
000701 CS Equity,000701,Shenzhen,CNY,BBG000D459R2,6991283,CNE0000005Y1,,7.470000,5614679.000000,3037.399528,11,1119,111911,11191110,Common Stock,,,
000702 CS Equity,000702,Shenzhen,CNY,BBG000D3T9X1,6448529,CNE000000P95,,5.990000,2988241.000000,1597.141110,12,1211,121110,12111010,Common Stock,,,
000703 CS Equity,000703,Shenzhen,CNY,BBG000D3M7S8,6005515,CNE0000001J1,,16.380000,15742900.000000,37801.667456,17,1710,171011,,Common Stock,,,
000705 CS Equity,000705,Shenzhen,CNY,BBG000D47ML7,6990633,CNE0000007L4,,6.620000,1647075.000000,2211.896153,15,1510,151012,,Common Stock,,,
000707 CS Equity,000707,Shenzhen,CNY,BBG000D3T4N3,6450591,CNE0000007M2,,2.950000,4701282.000000,1369.230007,17,1710,171011,17101110,Common Stock,,,
000708 CS Equity,000708,Shenzhen,CNY,BBG000D3NV04,6268363,CNE0000008J6,,9.280000,3108739.000000,4170.510694,17,1714,171412,17141212,Common Stock,,,
000709 CS Equity,000709,Shenzhen,CNY,BBG000D42GW3,6878331,CNE000000H20,,2.970000,43565580.000000,31537.265320,17,1714,171412,,Common Stock,,,
000710 CS Equity,000710,Shenzhen,CNY,BBG000D3JWK5,6003939,CNE000000PN7,,47.270000,1419262.000000,16762.219239,15,1511,151111,15111111,Common Stock,,,
000711 CS Equity,000711,Shenzhen,CNY,BBG000D3SSP9,6437301,CNE0000006Q5,,10.020000,0.000000,8784.083721,18,1812,181211,,Common Stock,,,
000712 CS Equity,000712,Shenzhen,CNY,BBG000D3Q9N5,6393856,CNE000000PJ5,,9.800000,5177319.000000,8780.800000,14,1410,141010,,Common Stock,,,
000713 CS Equity,000713,Shenzhen,CNY,BBG000D3T0G9,6004318,CNE000000PQ0,,6.990000,15905520.000000,2089.143016,12,1210,121011,,Common Stock,,,
000715 CS Equity,000715,Shenzhen,CNY,BBG000D3L4W1,6197519,CNE000000PS6,,6.620000,1184250.000000,1847.019720,11,1120,112013,11201310,Common Stock,,,
000716 CS Equity,000716,Shenzhen,CNY,BBG000D3QDT0,6384720,CNE000000909,,3.670000,5266253.000000,2589.744939,12,1210,121011,12101117,Common Stock,,,
000717 CS Equity,000717,Shenzhen,CNY,BBG000D3Z9S0,6801757,CNE000000PW8,,7.670000,50382250.000000,18557.752225,17,1714,171412,17141211,Common Stock,,,
000718 CS Equity,000718,Shenzhen,CNY,BBG000D3WKF2,6486228,CNE0000007N0,,3.630000,7135709.000000,11015.730074,14,1415,141510,,Common Stock,,,
000719 CS Equity,000719,Shenzhen,CNY,BBG000D3WJ38,6107154,CNE0000000X4,,7.040000,1678838.000000,7203.354393,10,1010,101013,10101310,Common Stock,,,
000720 CS Equity,000720,Shenzhen,CNY,BBG000D3ZSM4,6802114,CNE0000007P5,,3.610000,3299801.000000,4655.639973,19,1910,191011,,Common Stock,,,
000721 CS Equity,000721,Shenzhen,CNY,BBG000D45769,6983882,CNE000000D81,,5.430000,4925738.000000,2709.873646,11,1116,111613,11161311,Common Stock,,,
000722 CS Equity,000722,Shenzhen,CNY,BBG000D3T1Y7,6108061,CNE0000009J4,,5.920000,3919819.000000,2747.817029,19,1910,191011,19101112,Common Stock,,,
000723 CS Equity,000723,Shenzhen,CNY,BBG000D3Q5Z0,6003940,CNE0000005J2,,5.430000,0.000000,22295.211314,13,1310,131016,13101611,Common Stock,,,
000725 CS Equity,000725,Shenzhen,CNY,BBG000D3JM18,6314697,CNE0000016L5,,3.790000,543755800.000000,128338.061192,18,1810,181016,18101611,Common Stock,,,
000726 CS Equity,000726,Shenzhen,CNY,BBG000D3WWN7,6312099,CNE000001667,,10.510000,4929456.000000,5906.598717,11,1110,111011,11101111,Common Stock,,,
000727 CS Equity,000727,Shenzhen,CNY,BBG000D3X2C4,6002925,CNE0000002J9,,1.890000,21518170.000000,8560.881592,16,1611,161113,16111312,Common Stock,,,
000728 CS Equity,000728,Shenzhen,CNY,BBG000D3JTT3,6110088,CNE000000QZ9,,7.150000,12609250.000000,24062.946386,14,1413,141310,14131011,Common Stock,,,
000729 CS Equity,000729,Shenzhen,CNY,BBG000D3JSH8,6012827,CNE000000S84,,7.210000,12426990.000000,20321.668649,12,1210,121012,12101210,Common Stock,,,
000731 CS Equity,000731,Shenzhen,CNY,BBG000D42BJ9,6112169,CNE000000FV1,,5.430000,5791796.000000,3211.760031,17,1710,171010,17101012,Common Stock,,,
000732 CS Equity,000732,Shenzhen,CNY,BBG000D3Q2X9,6009380,CNE0000005W5,,19.000000,10794400.000000,23644.563680,14,1415,141510,14151014,Common Stock,,,
000733 CS Equity,000733,Shenzhen,CNY,BBG000D3MGJ8,6008462,CNE000000RY0,,14.200000,8310238.000000,6664.659496,18,1810,181010,18101012,Common Stock,,,
000735 CS Equity,000735,Shenzhen,CNY,BBG000D3RMX4,6000394,CNE000000CR6,,12.710000,112632600.000000,14635.737576,14,1415,141510,,Common Stock,,,
000736 CS Equity,000736,Shenzhen,CNY,BBG000D3ML25,6194899,CNE000000727,,11.270000,1526492.000000,5024.062632,14,1415,141510,,Common Stock,,,
000737 CS Equity,000737,Shenzhen,CNY,BBG000D3WY62,6808651,CNE000000PR8,,2.820000,1594667.000000,1547.503200,17,1710,171011,17101110,Common Stock,,,
000738 CS Equity,000738,Shenzhen,CNY,BBG000D3WZZ7,6005247,CNE000000RM5,,15.600000,19448060.000000,17872.020644,16,1610,161010,,Common Stock,,,
000739 CS Equity,000739,Shenzhen,CNY,BBG000D3Y6T6,6003650,CNE000000Q45,,8.140000,8154047.000000,9593.181225,15,1510,151012,,Common Stock,,,
000750 CS Equity,000750,Shenzhen,CNY,BBG000D3QG59,6011318,CNE0000008K4,,3.560000,17366270.000000,15007.329420,14,1413,141310,,Common Stock,,,
000751 CS Equity,000751,Shenzhen,CNY,BBG000D3SVJ9,6108812,CNE0000004X6,,3.450000,9381491.000000,4864.049013,17,1715,171510,17151018,Common Stock,,,
000752 CS Equity,000752,Shenzhen,CNY,BBG000D3WRL0,6005258,CNE000000RJ1,,8.950000,10978560.000000,2360.638494,12,1210,121012,12101210,Common Stock,,,
000753 CS Equity,000753,Shenzhen,CNY,BBG000D3Q125,6005407,CNE000000RR4,,3.050000,3215675.000000,3024.017267,11,1119,111911,11191110,Common Stock,,,
000755 CS Equity,000755,Shenzhen,CNY,BBG000D3ZH93,6012571,CNE000000S43,,4.810000,3104380.000000,2257.162827,17,1710,171011,17101111,Common Stock,,,
000756 CS Equity,000756,Shenzhen,CNY,BBG000D3ZQY5,6019163,CNE000000BG1,,10.640000,3717568.000000,3493.680399,15,1510,151012,,Common Stock,,,
000757 CS Equity,000757,Shenzhen,CNY,BBG000D428W1,6008633,CNE000000RV6,,5.820000,10747740.000000,2628.435128,11,1111,111111,11111119,Common Stock,,,
000758 CS Equity,000758,Shenzhen,CNY,BBG000D3K0T4,6018223,CNE000000PK3,,4.630000,9304601.000000,9118.222103,17,1715,171510,17151018,Common Stock,,,
000759 CS Equity,000759,Shenzhen,CNY,BBG000D44Z22,6982050,CNE000000180,,7.320000,1681330.000000,4985.077380,12,1212,121210,12121010,Common Stock,,,
000760 CS Equity,000760,Shenzhen,CNY,BBG000D3T3G3,6108306,CNE000000099,,5.600000,28341060.000000,4322.329917,11,1111,111111,11111119,Common Stock,,,
000761 CS Equity,000761,Shenzhen,CNY,BBG000D3JPY5,6086189,CNE000000TX8,,4.300000,9714022.000000,14944.097588,17,1714,171412,17141210,Common Stock,,,
000762 CS Equity,000762,Shenzhen,CNY,BBG000D42M32,6011341,CNE000000S27,,10.470000,8262776.000000,5452.977443,17,1715,171510,17151019,Common Stock,,,
000766 CS Equity,000766,Shenzhen,CNY,BBG000D44VV9,6893099,CNE000000735,,11.460000,4652178.000000,11076.029342,15,1510,151012,,Common Stock,,,
000767 CS Equity,000767,Shenzhen,CNY,BBG000D3ZKJ5,6000167,CNE000000776,,2.770000,2483758.000000,8523.129947,19,1910,191011,19101110,Common Stock,,,
000768 CS Equity,000768,Shenzhen,CNY,BBG000D458R4,6004017,CNE000000RF9,,17.080000,20931300.000000,47288.457813,16,1610,161010,16101011,Common Stock,,,
000776 CS Equity,000776,Shenzhen,CNY,BBG000D47KT3,6107176,CNE0000008L2,,13.570000,20593690.000000,80324.785166,14,1410,141013,,Common Stock,,,
000777 CS Equity,000777,Shenzhen,CNY,BBG000D42FY3,6007748,CNE000000RW4,,10.980000,7238635.000000,4209.925171,16,1612,161214,16121414,Common Stock,,,
000778 CS Equity,000778,Shenzhen,CNY,BBG000D453B2,6108793,CNE000000QG9,,4.580000,21107650.000000,18278.231206,17,1714,171412,,Common Stock,,,
000779 CS Equity,000779,Shenzhen,CNY,BBG000D3QHD8,6121660,CNE000000QL9,,13.470000,0.000000,2511.360539,11,1110,111011,11101111,Common Stock,,,
000780 CS Equity,000780,Shenzhen,CNY,BBG000D3VFR1,6109718,CNE000000859,,3.530000,3908550.000000,3580.501324,13,1310,131016,13101611,Common Stock,,,
