PARSEKYABLE_DES_SOURCE,ID_EXCH_SYMBOL,PRIMARY_EXCHANGE_NAME,CRNCY,ID_BB_GLOBAL,ID_SEDOL1,ID_ISIN,ID_CUSIP,PX_CLOSE,VOLUME_AVG_20D,CURRENT_MARKET_CAP_SHARE_CLASS,BICS_LEVEL_1_SECTOR_CODE,BICS_LEVEL_2_INDUSTRY_GROUP_CODE,BICS_LEVEL_3_INDUSTRY_CODE,BICS_LEVEL_4_SUB_INDUSTRY_CODE,SECURITY_TYP,,,
600183 CG Equity,600183,Shanghai,CNY,BBG000BVCQJ7,6128779,CNE000000XL5,,10.950000,21399760.000000,23181.656383,18,1810,181016,18101614,Common Stock,,,
600184 CG Equity,600184,Shanghai,CNY,BBG000BXKF08,6709806,CNE000001G61,,13.260000,1562777.000000,6746.168553,18,1810,181015,18101513,Common Stock,,,
600185 CG Equity,600185,Shanghai,CNY,BBG000BHHMM8,6157999,CNE000000ZF2,,4.630000,9823771.000000,9538.316477,14,1415,141510,,Common Stock,,,
600186 CG Equity,600186,Shanghai,CNY,BBG000C68N94,6119988,CNE000000WY0,,2.050000,6917391.000000,2177.149838,12,1210,121011,12101111,Common Stock,,,
600187 CG Equity,600187,Shanghai,CNY,BBG000BTWD63,6129664,CNE000000XQ4,,2.970000,11834090.000000,4912.187330,19,1910,191012,19101212,Common Stock,,,
600188 CG Equity,600188,Shanghai,CNY,BBG000BQ30P8,6119289,CNE000000WV6,,12.240000,35158570.000000,36230.400000,13,1310,131016,13101610,Common Stock,,,
600189 CG Equity,600189,Shanghai,CNY,BBG000BQ5414,6128100,CNE000000XG5,,4.680000,2297274.000000,3354.974424,17,1711,171111,17111112,Common Stock,,,
600190 CG Equity,600190,Shanghai,CNY,BBG000CZVW21,6154785,CNE000000Z85,,3.200000,1580809.000000,5694.350496,16,1617,161716,16171611,Common Stock,,,
600191 CG Equity,600191,Shanghai,CNY,BBG000BPBZP4,6133869,CNE000000XY8,,4.890000,3522923.000000,2371.317480,12,1210,121010,12101014,Common Stock,,,
600192 CG Equity,600192,Shanghai,CNY,BBG000BMQ768,6136211,CNE000000Y29,,4.900000,3128125.000000,2164.565200,16,1611,161114,,Common Stock,,,
600193 CG Equity,600193,Shanghai,CNY,BBG000BWJN78,6152068,CNE000000YZ3,,2.590000,2468064.000000,1101.716070,17,1714,171413,17141310,Common Stock,,,
600195 CG Equity,600195,Shanghai,CNY,BBG000CF28Q4,6135207,CNE000000Y03,,13.740000,6400342.000000,8267.632800,17,1710,171010,17101013,Common Stock,,,
600196 CG Equity,600196,Shanghai,CNY,BBG000C4SRF1,6121187,CNE000000X38,,39.000000,19428680.000000,78433.695405,15,1510,151012,,Common Stock,,,
600197 CG Equity,600197,Shanghai,CNY,BBG000BQBL28,6168935,CNE0000010C7,,23.990000,7303669.000000,10579.590000,12,1210,121012,12101210,Common Stock,,,
600198 CG Equity,600198,Shanghai,CNY,BBG000CDD8M1,6126449,CNE000000X87,,6.180000,7662150.000000,5451.430357,18,1810,181010,18101013,Common Stock,,,
600199 CG Equity,600199,Shanghai,CNY,BBG000BC3015,6122157,CNE000000X61,,6.400000,8758966.000000,3556.960013,12,1210,121012,12101210,Common Stock,,,
600200 CG Equity,600200,Shanghai,CNY,BBG000BLNYR1,6147473,CNE000000YP4,,7.580000,4987018.000000,5471.941042,17,1710,171012,,Common Stock,,,
600201 CG Equity,600201,Shanghai,CNY,BBG000BPJZK1,6136716,CNE000000Y37,,16.530000,12033230.000000,19348.983883,15,1510,151012,,Common Stock,,,
600202 CG Equity,600202,Shanghai,CNY,BBG000BKCJB5,6153577,CNE000000Z69,,3.490000,2914749.000000,1337.858945,16,1611,161110,16111011,Common Stock,,,
600203 CG Equity,600203,Shanghai,CNY,BBG000BVVRD0,6152422,CNE000000Z36,,6.020000,16032760.000000,2747.811662,11,1119,111915,,Common Stock,,,
600206 CG Equity,600206,Shanghai,CNY,BBG000BTK929,6141981,CNE000000YF5,,9.040000,13723360.000000,7657.588121,18,1811,181110,18111012,Common Stock,,,
600207 CG Equity,600207,Shanghai,CNY,BBG000BYB4T0,6164524,CNE000000ZQ9,,6.290000,9167856.000000,5427.993076,13,1311,131111,13111110,Common Stock,,,
600208 CG Equity,600208,Shanghai,CNY,BBG000BXTCP9,6158594,CNE000000ZH8,,3.650000,15592600.000000,31387.603906,14,1415,141510,,Common Stock,,,
600209 CG Equity,600209,Shanghai,CNY,BBG000BCG360,6143222,CNE000000YK5,,3.990000,5112911.000000,1751.654564,16,1615,161510,16151010,Common Stock,,,
600210 CG Equity,600210,Shanghai,CNY,BBG000C1Q1C9,6166832,CNE000001055,,3.380000,5300999.000000,5126.568214,17,1712,171210,,Common Stock,,,
600211 CG Equity,600211,Shanghai,CNY,BBG000BZHVY5,6164320,CNE000000ZW7,,35.970000,1388427.000000,6460.902804,15,1511,151112,15111210,Common Stock,,,
600212 CG Equity,600212,Shanghai,CNY,BBG000C157C9,6167170,CNE000001014,,4.240000,22356990.000000,2169.596183,19,1910,191011,19101110,Common Stock,,,
600213 CG Equity,600213,Shanghai,CNY,BBG000D2GYS8,6175418,CNE000001071,,8.350000,3243530.000000,1837.000000,11,1111,111110,11111010,Common Stock,,,
600215 CG Equity,600215,Shanghai,CNY,BBG000DCD085,6168292,CNE0000010B9,,7.850000,1992020.000000,3650.508108,16,1615,161512,16151213,Common Stock,,,
600216 CG Equity,600216,Shanghai,CNY,BBG000BJ5893,6171159,CNE0000010J2,,12.650000,18187050.000000,12214.941200,15,1510,151012,,Common Stock,,,
600217 CG Equity,600217,Shanghai,CNY,BBG000DKJXW2,6175474,CNE000001113,,,0.000000,,16,1618,161812,16181212,Common Stock,,,
600218 CG Equity,600218,Shanghai,CNY,BBG000BP9RS2,6133171,CNE000000XW2,,5.280000,2076786.000000,1947.026400,11,1111,111111,11111119,Common Stock,,,
600219 CG Equity,600219,Shanghai,CNY,BBG000DKY5G4,6203375,CNE000001139,,2.890000,33420380.000000,26735.687367,17,1715,171510,17151010,Common Stock,,,
600220 CG Equity,600220,Shanghai,CNY,BBG000BMVXZ3,6172873,CNE0000010V7,,2.200000,5238856.000000,3923.348717,11,1110,111011,11101111,Common Stock,,,
600221 CG Equity,600221,Shanghai,CNY,BBG000C4Q3W7,6180809,CNE0000011C5,,2.500000,32653270.000000,41091.684825,11,1117,111710,11171010,Common Stock,,,
600222 CG Equity,600222,Shanghai,CNY,BBG000DGWL43,6171052,CNE0000010L8,,4.440000,5427653.000000,2548.055097,15,1510,151012,,Common Stock,,,
600223 CG Equity,600223,Shanghai,CNY,BBG000DM5DM8,6206631,CNE000001147,,2.850000,3293082.000000,2852.758800,14,1415,141510,,Common Stock,,,
600225 CG Equity,600225,Shanghai,CNY,BBG000DNF4M5,6182311,CNE0000011F8,,2.850000,3555093.000000,2666.153953,14,1415,141510,,Common Stock,,,
600226 CG Equity,600226,Shanghai,CNY,BBG000DGJH47,6172248,CNE0000010Q7,,,,,15,1510,151012,,Common Stock,,,
600227 CG Equity,600227,Shanghai,CNY,BBG000CBHGX1,6202446,CNE0000011Q5,,3.570000,39643990.000000,6198.659119,17,1710,171010,17101012,Common Stock,,,
600228 CG Equity,600228,Shanghai,CNY,BBG000BBVD63,6139577,CNE000000Y78,,8.910000,831153.600000,2150.161200,17,1710,171011,17101111,Common Stock,,,
600229 CG Equity,600229,Shanghai,CNY,BBG000CF6NX9,6222325,CNE0000011W3,,8.060000,1270212.000000,5658.893841,17,1710,171011,17101110,Common Stock,,,
600230 CG Equity,600230,Shanghai,CNY,BBG000BR08K7,6223447,CNE000001204,,27.130000,10795310.000000,11173.856809,17,1710,171011,17101111,Common Stock,,,
600231 CG Equity,600231,Shanghai,CNY,BBG000BKLKN9,6246273,CNE000001279,,4.010000,35219620.000000,11112.041799,17,1714,171412,17141211,Common Stock,,,
600232 CG Equity,600232,Shanghai,CNY,BBG000BWHQJ0,6246303,CNE0000012B5,,,0.000000,,11,1110,111011,11101111,Common Stock,,,
600233 CG Equity,600233,Shanghai,CNY,BBG000BWSM25,6241483,CNE0000012J8,,13.390000,2898394.000000,37904.026663,16,1617,161711,,Common Stock,,,
600234 CG Equity,600234,Shanghai,CNY,BBG000BX9XS2,6261931,CNE0000012P5,,7.200000,339690.300000,1457.610336,18,1810,181011,18101113,Common Stock,,,
600235 CG Equity,600235,Shanghai,CNY,BBG000BX9ZM3,6246972,CNE0000012T7,,5.030000,2298972.000000,1767.039000,17,1713,171311,17131111,Common Stock,,,
600236 CG Equity,600236,Shanghai,CNY,BBG000CG5PS9,6221753,CNE0000011Y9,,5.790000,9012685.000000,35106.898057,19,1910,191011,19101112,Common Stock,,,
600237 CG Equity,600237,Shanghai,CNY,BBG000BWSNM1,6246842,CNE0000012W1,,4.110000,7499203.000000,2319.558912,16,1613,161311,16131110,Common Stock,,,
600238 CG Equity,600238,Shanghai,CNY,BBG000C2H9F7,6177920,CNE000001170,,6.430000,1825868.000000,2881.926000,12,1210,121012,12101210,Common Stock,,,
600239 CG Equity,600239,Shanghai,CNY,BBG000DJPK47,6173393,CNE0000010X3,,4.180000,5100526.000000,6711.771280,14,1415,141510,14151012,Common Stock,,,
600240 CG Equity,600240,Shanghai,CNY,BBG000BYSMB1,6258148,CNE000001345,,7.220000,7015578.000000,10283.110992,14,1415,141510,14151014,Common Stock,,,
600241 CG Equity,600241,Shanghai,CNY,BBG000DRJ8M3,6298898,CNE0000015L7,,7.970000,1690173.000000,2345.587857,11,1119,111914,11191411,Common Stock,,,
600242 CG Equity,600242,Shanghai,CNY,BBG000DV2B27,6308883,CNE0000015T0,,14.240000,1149988.000000,6502.911337,16,1617,161712,,Common Stock,,,
600243 CG Equity,600243,Shanghai,CNY,BBG000DP2L37,6297594,CNE0000015J1,,5.080000,1972922.000000,2229.358000,16,1612,161217,16121712,Common Stock,,,
600246 CG Equity,600246,Shanghai,CNY,BBG000C55ZN6,6287432,CNE0000014S5,,4.240000,2665193.000000,8708.999440,14,1415,141510,,Common Stock,,,
600247 CG Equity,600247,Shanghai,CNY,BBG000DQGRD6,6296364,CNE0000015G7,,4.810000,1637488.000000,1618.284096,17,1715,171510,17151018,Common Stock,,,
600248 CG Equity,600248,Shanghai,CNY,BBG000BY3C11,6248611,CNE000001329,,4.950000,1580352.000000,3048.190002,16,1615,161513,16151313,Common Stock,,,
600249 CG Equity,600249,Shanghai,CNY,BBG000GZ0DX9,6730862,CNE000001GK0,,4.230000,4026642.000000,2326.500000,12,1210,121014,12101411,Common Stock,,,
600250 CG Equity,600250,Shanghai,CNY,BBG000GP74C7,6335449,CNE0000017C2,,6.780000,4151701.000000,1753.934879,11,1119,111914,11191411,Common Stock,,,
600251 CG Equity,600251,Shanghai,CNY,BBG000PS2LH3,6623735,CNE000001F13,,5.770000,4704905.000000,4528.538386,12,1210,121011,12101111,Common Stock,,,
600252 CG Equity,600252,Shanghai,CNY,BBG000DRX1K4,6295963,CNE0000015F9,,3.150000,9051365.000000,10946.587513,15,1510,151012,,Common Stock,,,
600255 CG Equity,600255,Shanghai,CNY,BBG000DQ1V16,6294733,CNE0000015D4,,2.310000,14550360.000000,4087.761112,10,1010,101012,,Common Stock,,,
600256 CG Equity,600256,Shanghai,CNY,BBG000BW87L9,6247964,CNE0000012G4,,4.440000,57222740.000000,29912.738519,13,1310,131012,13101212,Common Stock,,,
600257 CG Equity,600257,Shanghai,CNY,BBG000BWVSL7,6247997,CNE0000012Z4,,4.730000,3673491.000000,2276.251899,12,1210,121010,12101012,Common Stock,,,
600258 CG Equity,600258,Shanghai,CNY,BBG000BWHP93,6246853,CNE0000012Q3,,24.970000,5158825.000000,24442.915811,11,1116,111612,11161210,Common Stock,,,
600259 CG Equity,600259,Shanghai,CNY,BBG000BW85F0,6246949,CNE0000012R1,,28.590000,2205898.000000,8628.527500,17,1715,171510,17151018,Common Stock,,,
600260 CG Equity,600260,Shanghai,CNY,BBG000BHDTB9,6263744,CNE0000013H0,,27.150000,11660030.000000,19245.237399,16,1613,161311,,Common Stock,,,
600261 CG Equity,600261,Shanghai,CNY,BBG000BN59S1,6269623,CNE0000013L2,,3.730000,5711271.000000,5416.343929,16,1611,161110,16111012,Common Stock,,,
600262 CG Equity,600262,Shanghai,CNY,BBG000BYW6G6,6262202,CNE000001386,,20.090000,457003.100000,3415.300000,16,1614,161410,16141010,Common Stock,,,
600265 CG Equity,600265,Shanghai,CNY,BBG000BPBK59,6279785,CNE0000014C9,,26.170000,348708.500000,3396.866000,17,1711,171111,17111110,Common Stock,,,
600266 CG Equity,600266,Shanghai,CNY,BBG000BJ3NR2,6138239,CNE000000Y52,,9.300000,5252839.000000,14573.472000,14,1415,141510,,Common Stock,,,
600267 CG Equity,600267,Shanghai,CNY,BBG000BFPHL5,6280066,CNE0000013Z2,,14.180000,6580644.000000,13691.241520,15,1510,151013,,Common Stock,,,
600268 CG Equity,600268,Shanghai,CNY,BBG000DHXMS2,6172549,CNE0000010S3,,4.400000,3228822.000000,3059.166810,16,1612,161213,16121310,Common Stock,,,
600269 CG Equity,600269,Shanghai,CNY,BBG000BVN1K8,6242624,CNE0000012D1,,4.300000,5631424.000000,10042.250160,16,1615,161512,16151211,Common Stock,,,
600270 CG Equity,600270,Shanghai,CNY,BBG000BFDPS3,6312129,CNE0000015Z7,,21.690000,4621694.000000,19639.898507,16,1617,161710,16171010,Common Stock,,,
600271 CG Equity,600271,Shanghai,CNY,BBG000DK02X9,6651297,CNE000001FB1,,28.610000,17268890.000000,53286.549859,18,1810,181013,18101310,Common Stock,,,
600272 CG Equity,600272,Shanghai,CNY,BBG000ND2226,6320821,CNE000001766,,8.090000,1229533.000000,1318.670000,15,1510,151012,,Common Stock,,,
600273 CG Equity,600273,Shanghai,CNY,BBG000KMGZ21,6648794,CNE000001F62,,9.290000,15957990.000000,13791.107803,17,1710,171011,17101111,Common Stock,,,
600275 CG Equity,600275,Shanghai,CNY,BBG000C21Q39,6281241,CNE0000014F2,,3.050000,2098600.000000,1551.953576,12,1211,121110,,Common Stock,,,
600276 CG Equity,600276,Shanghai,CNY,BBG000CHFF71,6288457,CNE0000014W7,,71.890000,22126780.000000,264730.787659,15,1510,151013,,Common Stock,,,
600277 CG Equity,600277,Shanghai,CNY,BBG000BJN125,6270993,CNE0000013S7,,5.480000,8639068.000000,15009.392017,17,1710,171011,,Common Stock,,,
600278 CG Equity,600278,Shanghai,CNY,BBG000BZW9Z6,6267348,CNE0000013J6,,8.430000,2568296.000000,4402.497860,11,1119,111914,11191411,Common Stock,,,
600279 CG Equity,600279,Shanghai,CNY,BBG000C112P0,6276894,CNE000001485,,4.540000,2479772.000000,3146.031917,16,1617,161716,16171611,Common Stock,,,
600280 CG Equity,600280,Shanghai,CNY,BBG000MLJ0Q9,6286291,CNE0000014V9,,9.500000,11866830.000000,10909.181284,11,1120,112013,,Common Stock,,,
600281 CG Equity,600281,Shanghai,CNY,BBG000CND9D7,6291121,CNE000001550,,3.650000,1408698.000000,1877.567391,17,1710,171011,,Common Stock,,,
600282 CG Equity,600282,Shanghai,CNY,BBG000C4TBS1,6286934,CNE0000014Q9,,5.100000,74446140.000000,22535.837961,17,1714,171412,,Common Stock,,,
600283 CG Equity,600283,Shanghai,CNY,BBG000CHF920,6290151,CNE000001519,,11.530000,1108023.000000,4070.041090,19,1910,191012,19101212,Common Stock,,,
600284 CG Equity,600284,Shanghai,CNY,BBG000BVYCV0,B00FR58,CNE000001GY1,,5.440000,6374299.000000,5278.192640,16,1615,161512,16151213,Common Stock,,,
600285 CG Equity,600285,Shanghai,CNY,BBG000CHFCC2,6289762,CNE000001501,,10.050000,6846795.000000,5952.824422,15,1510,151013,,Common Stock,,,
600287 CG Equity,600287,Shanghai,CNY,BBG000BCCGD7,6282965,CNE0000014H8,,5.390000,2092555.000000,2354.330839,11,1119,111914,11191411,Common Stock,,,
600288 CG Equity,600288,Shanghai,CNY,BBG000DRQC37,6261306,CNE0000015K9,,8.220000,7325621.000000,3590.496000,18,1810,181013,18101311,Common Stock,,,
600289 CG Equity,600289,Shanghai,CNY,BBG000CVY4Q3,6227018,CNE000001220,,2.530000,3344805.000000,1596.561735,18,1812,181210,18121015,Common Stock,,,
600290 CG Equity,600290,Shanghai,CNY,BBG000DGPR02,6293592,CNE0000015B8,,5.180000,29229940.000000,3936.300187,16,1611,161111,16111111,Common Stock,,,
600291 CG Equity,600291,Shanghai,CNY,BBG000C11939,6275352,CNE000001451,,14.780000,11366020.000000,16155.491507,14,1414,141412,14141211,Common Stock,,,
600292 CG Equity,600292,Shanghai,CNY,BBG000CM3Q15,6293547,CNE000001592,,6.110000,3536003.000000,4770.791198,16,1618,161810,16181011,Common Stock,,,
600293 CG Equity,600293,Shanghai,CNY,BBG000C4TCT8,6290087,CNE0000014M8,,,0.000000,,18,1810,181010,,Common Stock,,,
600295 CG Equity,600295,Shanghai,CNY,BBG000NFM0F9,6338620,CNE0000017T6,,9.430000,6749607.000000,5771.160000,11,1110,111010,11101017,Common Stock,,,
600297 CG Equity,600297,Shanghai,CNY,BBG000CP9787,6293558,CNE000001576,,5.710000,14480170.000000,46922.682614,11,1120,112010,11201012,Common Stock,,,
600298 CG Equity,600298,Shanghai,CNY,BBG000C2HLG9,6281508,CNE0000014G0,,37.250000,5711132.000000,30697.015127,12,1210,121011,12101118,Common Stock,,,
600299 CG Equity,600299,Shanghai,CNY,BBG000CJ94W1,6246295,CNE000001253,,11.790000,3335791.000000,31619.616009,17,1710,171011,17101111,Common Stock,,,
600300 CG Equity,600300,Shanghai,CNY,BBG000BYW890,6260121,CNE000001378,,3.260000,9417311.000000,5450.720000,12,1210,121010,12101014,Common Stock,,,
600301 CG Equity,600301,Shanghai,CNY,BBG000F0X3W4,6264220,CNE0000013B3,,5.260000,495654.100000,1236.879216,17,1710,171011,,Common Stock,,,
600302 CG Equity,600302,Shanghai,CNY,BBG000DXV0V3,6310770,CNE0000015X2,,4.510000,1571976.000000,1560.504216,16,1612,161215,16121516,Common Stock,,,
600303 CG Equity,600303,Shanghai,CNY,BBG000F2LX93,6313865,CNE000001691,,5.700000,6107645.000000,3850.944003,16,1614,161410,16141010,Common Stock,,,
600305 CG Equity,600305,Shanghai,CNY,BBG000FKYN37,6317373,CNE000001725,,9.950000,15863690.000000,7796.416030,12,1210,121011,12101111,Common Stock,,,
600306 CG Equity,600306,Shanghai,CNY,BBG000F2LTZ3,6313843,CNE0000016B6,,6.930000,1732687.000000,1234.502702,11,1120,112013,,Common Stock,,,
600307 CG Equity,600307,Shanghai,CNY,BBG000F1H8G7,6311999,CNE000001600,,2.240000,27646780.000000,14029.920630,17,1714,171412,,Common Stock,,,
600308 CG Equity,600308,Shanghai,CNY,BBG000C7MSZ6,6288479,CNE0000014Y3,,4.840000,11012920.000000,5650.997268,17,1713,171311,,Common Stock,,,
600309 CG Equity,600309,Shanghai,CNY,BBG000BS3QP7,6314932,CNE0000016J9,,52.430000,43436070.000000,143344.291104,17,1710,171011,17101112,Common Stock,,,
600310 CG Equity,600310,Shanghai,CNY,BBG000BWN7Y8,6338802,CNE000001741,,3.940000,4968958.000000,3261.433500,19,1910,191012,19101210,Common Stock,,,
600311 CG Equity,600311,Shanghai,CNY,BBG000JJ7WM5,6371119,CNE000001873,,3.100000,8050309.000000,2063.360000,17,1715,171511,17151110,Common Stock,,,
600312 CG Equity,600312,Shanghai,CNY,BBG000GFVDJ5,6320984,CNE000001774,,5.720000,5905506.000000,7761.589887,16,1611,161114,16111413,Common Stock,,,
600313 CG Equity,600313,Shanghai,CNY,BBG000BL91V4,6315935,CNE0000016R2,,3.030000,35806980.000000,3279.061949,12,1211,121110,12111010,Common Stock,,,
600315 CG Equity,600315,Shanghai,CNY,BBG000GTZ4W6,6330239,CNE0000017K5,,40.390000,3857380.000000,27130.510163,12,1210,121014,12101411,Common Stock,,,
600316 CG Equity,600316,Shanghai,CNY,BBG000D79HQ4,6304375,CNE0000015N3,,9.860000,6316453.000000,7070.749088,16,1610,161010,16101010,Common Stock,,,
600317 CG Equity,600317,Shanghai,CNY,BBG000CMVCV2,6439686,CNE0000019S4,,2.310000,4786556.000000,14952.590737,16,1617,161716,16171611,Common Stock,,,
600318 CG Equity,600318,Shanghai,CNY,BBG000DTC5D2,6304762,CNE0000015Q6,,,0.000000,,14,1412,141212,,Common Stock,,,
600319 CG Equity,600319,Shanghai,CNY,BBG000BFLQ39,6328643,CNE0000017J7,,5.260000,10773000.000000,1660.024440,17,1710,171011,17101112,Common Stock,,,
600320 CG Equity,600320,Shanghai,CNY,BBG000C2V9G0,6313854,CNE000001683,,4.320000,5115720.000000,11959.191579,16,1612,161216,16121612,Common Stock,,,
600321 CG Equity,600321,Shanghai,CNY,BBG000BMG082,6338578,CNE0000017R0,,1.890000,4570868.000000,2854.939500,17,1711,171111,17111110,Common Stock,,,
600322 CG Equity,600322,Shanghai,CNY,BBG000H8V3W7,6404123,CNE0000018Z1,,4.840000,2612359.000000,5351.588000,14,1415,141510,,Common Stock,,,
600323 CG Equity,600323,Shanghai,CNY,BBG000C5NBJ4,6312022,CNE000001675,,16.170000,6497515.000000,12390.489171,19,1910,191012,,Common Stock,,,
600325 CG Equity,600325,Shanghai,CNY,BBG000KHQ6F1,6742243,CNE000001GR5,,6.550000,24835110.000000,13874.950910,14,1415,141510,14151012,Common Stock,,,
600326 CG Equity,600326,Shanghai,CNY,BBG000BM40N8,6316091,CNE0000016T8,,6.980000,12358600.000000,6040.383880,16,1615,161512,16151213,Common Stock,,,
600327 CG Equity,600327,Shanghai,CNY,BBG000ND9568,6534279,CNE000001BP0,,4.770000,2958555.000000,3516.998584,11,1120,112010,,Common Stock,,,
600328 CG Equity,600328,Shanghai,CNY,BBG000BSQ4Y1,6311728,CNE000001618,,7.700000,6030692.000000,3372.839262,17,1710,171011,17101110,Common Stock,,,
600329 CG Equity,600329,Shanghai,CNY,BBG000CWRRX0,6218733,CNE000001808,,20.310000,9441859.000000,11553.812174,15,1510,151012,,Common Stock,,,
600330 CG Equity,600330,Shanghai,CNY,BBG000BL9796,6316433,CNE0000016W2,,7.280000,12809480.000000,7254.998514,16,1611,161114,,Common Stock,,,
600331 CG Equity,600331,Shanghai,CNY,BBG000LJ3N19,6425908,CNE0000019F1,,2.860000,15636220.000000,5811.520000,17,1715,171510,17151018,Common Stock,,,
600332 CG Equity,600332,Shanghai,CNY,BBG000FM3Z94,6317179,CNE000001733,,38.780000,15364610.000000,54520.451002,15,1510,151012,,Common Stock,,,
600333 CG Equity,600333,Shanghai,CNY,BBG000CGSZJ2,6306575,CNE0000015W4,,5.100000,3865750.000000,3106.056488,17,1714,171410,17141012,Common Stock,,,
600335 CG Equity,600335,Shanghai,CNY,BBG000CN6ST6,6321794,CNE0000017D0,,,0.000000,,11,1119,111911,11191110,Common Stock,,,
600336 CG Equity,600336,Shanghai,CNY,BBG000DYMZ08,6314459,CNE0000016C4,,3.990000,3180939.000000,3099.245543,11,1112,111211,11121112,Common Stock,,,
600337 CG Equity,600337,Shanghai,CNY,BBG000DR88G2,6301280,CNE0000015M5,,5.280000,5705688.000000,9372.278446,11,1112,111212,11121210,Common Stock,,,
600338 CG Equity,600338,Shanghai,CNY,BBG000F2M165,6314404,CNE0000016D2,,23.990000,6164070.000000,15665.644239,17,1715,171510,17151015,Common Stock,,,
600339 CG Equity,600339,Shanghai,CNY,BBG000C5LM39,6312947,CNE000001642,,4.270000,10609880.000000,23840.039701,17,1710,171012,17101221,Common Stock,,,
600340 CG Equity,600340,Shanghai,CNY,BBG000DZTF39,6727604,CNE000001GG8,,26.710000,18641490.000000,78926.626597,14,1415,141510,,Common Stock,,,
600343 CG Equity,600343,Shanghai,CNY,BBG000LFT5K7,6603890,CNE000001DT8,,10.050000,8015986.000000,6413.973797,16,1612,161214,16121416,Common Stock,,,
600345 CG Equity,600345,Shanghai,CNY,BBG000BSMTT6,6312936,CNE000001659,,33.900000,6692206.000000,6712.200000,18,1810,181010,18101011,Common Stock,,,
600346 CG Equity,600346,Shanghai,CNY,BBG000BPW924,6422879,CNE0000018V0,,16.090000,11099360.000000,81299.389893,16,1613,161311,16131110,Common Stock,,,
600348 CG Equity,600348,Shanghai,CNY,BBG000PXR973,6680729,CNE000001FP1,,6.450000,19309910.000000,15512.250000,13,1310,131016,13101610,Common Stock,,,
600350 CG Equity,600350,Shanghai,CNY,BBG000BM44C2,6517021,CNE0000019Y2,,4.260000,7607040.000000,20495.566551,16,1615,161512,16151211,Common Stock,,,
600351 CG Equity,600351,Shanghai,CNY,BBG000P4MPL0,6545981,CNE000001CM5,,8.170000,9358915.000000,6430.128736,15,1510,151012,,Common Stock,,,
600352 CG Equity,600352,Shanghai,CNY,BBG000PV98Y9,6673280,CNE000001FJ4,,11.790000,58922520.000000,38356.782629,17,1710,171012,17101223,Common Stock,,,
600353 CG Equity,600353,Shanghai,CNY,BBG000PHTW84,6564889,CNE000001D49,,5.150000,2531706.000000,2800.158000,18,1811,181111,18111111,Common Stock,,,
600354 CG Equity,600354,Shanghai,CNY,BBG000CPK6S4,6731735,CNE000001GJ2,,5.320000,13990690.000000,2807.907066,12,1211,121110,12111010,Common Stock,,,
600355 CG Equity,600355,Shanghai,CNY,BBG000BGXH16,6532154,CNE000001BK1,,4.060000,5061767.000000,1997.882152,18,1810,181011,18101115,Common Stock,,,
600356 CG Equity,600356,Shanghai,CNY,BBG000HK6GF8,6315429,CNE0000016M3,,6.180000,1489544.000000,1846.159916,17,1713,171311,17131111,Common Stock,,,
600358 CG Equity,600358,Shanghai,CNY,BBG000C56267,6287465,CNE0000014T3,,4.840000,10323990.000000,2443.893434,11,1118,111811,11181112,Common Stock,,,
600359 CG Equity,600359,Shanghai,CNY,BBG000BV7C68,6149662,CNE000000YW0,,4.670000,4876492.000000,1781.664869,12,1211,121110,12111011,Common Stock,,,
600360 CG Equity,600360,Shanghai,CNY,BBG000GV7QB6,6329141,CNE0000017L3,,7.490000,32576520.000000,5629.394120,18,1811,181111,18111114,Common Stock,,,
600361 CG Equity,600361,Shanghai,CNY,BBG000BP4WK4,6424574,CNE000001980,,4.270000,2974840.000000,2842.999810,12,1212,121210,12121010,Common Stock,,,
600362 CG Equity,600362,Shanghai,CNY,BBG000P8TXG3,6434551,CNE0000019P0,,15.590000,13520400.000000,32353.107044,17,1715,171510,17151012,Common Stock,,,
600363 CG Equity,600363,Shanghai,CNY,BBG000BW74P3,6336646,CNE0000017P4,,9.550000,4103429.000000,4235.202963,18,1811,181111,18111111,Common Stock,,,
600365 CG Equity,600365,Shanghai,CNY,BBG000F8V607,6314910,CNE0000016K7,,4.610000,9515176.000000,1844.000000,12,1210,121012,12101210,Common Stock,,,
